"ID";"ARTIST";"TITLE";"BARCODE";"UNIT";"FORMAT";"LABEL";"PRICE";"PRECISION";"DELIVERY";"STOCK";"DATE"
"RGNET1287CD";"VA";"The Rough Guide To Salsa (Third Edition)";"9781908025418";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"XMR143CD";"MCGOWAN,SEAN";"SON OF THE SMITH";"5056032313637";"1";"CD";"XTRA MILE RECORDINGS";"634";"0";"1";"1";"11.05.2018"
"GIR11LPX";"DJ YODA";"BREAKFAST OF CHAMPIONS";"5060091556799";"1";"LP";"GET INVOLVED RECORDS";"1125";"0";"1";"2";"23.03.2015"
"RGNET1240CD";"VA";"The Rough Guide To Paris Café Music (2nd Edition)";"9781906063658";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"5302151";"PIERCE THE VEIL";"MISADVENTURES             vinyl";"0714753021518";"1";"LP";"CAROLINE RECORDS";"1870";"0";"1";"1";"13.05.2016"
"MRBLP149";"COSTA,GAL";"INDIA";"7119691248516";"1";"LP";"MR BONGO";"1504";"0";"1";"3";"04.08.2017"
"80622";"Lundin , Hans";"The Solo Years 1982 - 1989";"886922806223";"1";"CD";"Tempus Fugit - Leinfelden";"2275";"0";"1";"1";"29.03.2019"
"WIGLP385";"KING CREOSOTE";"ASTRONAUT MEETS APPLEMAN";"0887828038510";"1";"LP";"Domino Records";"1109";"0";"1";"2";"02.09.2016"
"BBE476CLP";"Marcel Vogel";"The Sound of Lumberjacks in Hell";"730003147616";"1";"LP";"BBE";"1562";"0";"1";"1";"28.09.2018"
"268939";"Krupps, Die";"V-Metal Machine Music  Deluxe-";"886922689390";"1";"CD";"Oblivion";"2000";"0";"1";"1";"28.08.2015"
"GBLP 045";"Bargou 08";"Targ";"4030433604519";"1";"LP";"Glitterbeat Records";"1062";"0";"1";"2";"17.02.2017"
"WCD60";"GONZALEZ, RUBEN";"CHANCHULLO";"769233006028";"1";"CD";"ADA-WORLD CIRCUIT";"828";"0";"1";"1";"25.09.2000"
"TUGCD1107";"Kries";"Selo Na Okuke / Village Tracks";"605633010725";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"MRBCD124";"VARIOUS";"MR BONGO 25 YEARS OF CLASSIC R";"711969121063";"1";"CD";"MR BONGO";"916";"0";"1";"1";"01.12.2014"
"ZYX 82634-2";"VARIOUS ARTISTS";"ZYX Italo Disco Collection 15";"0090204638468";"3";"CD";"zyx";"1094";"0";"1";"1";"01.02.2013"
"TUGCD1082";"VA";"Music From The Source";"605633008227";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"MT017CD";"HISTORY OF APPLE PIE,THE";"OUT OF VIEW";"5025425198854";"1";"CD";"MARSHAL TELLER";"796";"0";"1";"1";"29.09.2014"
"INTRO102CD";"Vakoka";"Vakoka";"605633510225";"1";"CD";"INTRODUCING";"319";"0";"1";"1";""
"ZYX 21115-2";"CUGAT, XAVIER";"Begin The Beguine";"090204690558";"1";"CD";"zyx";"612";"0";"1";"1";"18.11.2016"
"WIGLP399";"Panda Bear";"Buoys";"887828039913";"1";"LP";"Domino Records";"1109";"0";"1";"1";"08.02.2019"
"ZYX 21173-2";"Karneval In Venedig";"Orchestra Carnevale Di Venezia";"90204730353";"1";"CD";"Zyx Music (ZYX)";"569";"0";"1";"2";"12.04.2019"
"4792445A";"SOUNDGARDEN";"LOUDER THAN LOVE";"602547924452";"1";"LP";"A&M";"1289";"0";"1";"14";"26.08.2016"
"CRAM 202";"MAIA VIDAL";"SPACES";"876623006787";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";"06.07.2009"
"289592";"Dead Daisies, The";"Locked And Loaded";"886922895920";"1";"CD";"Dead Daisies Locked..";"1016";"0";"1";"2";"23.08.2019"
"4781325";"ALLMAN BROTHERS BAND,THE";"AT FILLMORE EAST";"0602547813251";"2";"LP";"ISLAND";"1688";"0";"1";"1";"22.07.2016"
"EPIT 27465-2";"Rancid";"Trouble Maker";"8714092746525";"1";"CD";"Epitaph";"781";"0";"1";"1";""
"RGNET1370CD";"VA";"The Rough Guide To World Music";"605633137026";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"778151";"Royce Da 5'9'";"Book Of Ryan";"099923979111";"1";"LP";"eOne Music - Vertrieb";"1924";"0";"1";"1";"15.06.2018"
"NOE10";"HARDY,BELLA";"HEY SAMMY";"5056032312050";"1";"CD";"NOE RECORDS (KARTEL)";"634";"0";"1";"1";"24.11.2017"
"MOSHILP82B";"CHARLES WATSON";"NOW THAT I'M A RIVER";"5053760041337";"1";"LP";"MOSHI MOSHI";"1340";"0";"1";"1";"19.07.2018"
"MUS 81196-2";"VARIOUS ARTISTS";"Minimal Techno Session";"0090204694365";"2";"CD";"zyx/wo";"460";"0";"1";"3";"01.07.2016"
"76200-2";"CESARIA EVORA";"GREATEST HITS";"3567257620025";"1";"CD";"LUSAFRICA";"750";"0";"1";"2";""
"COUNT7077";"THE HEAVY";"HURT & THE MERCILESS";"5054429004069";"1";"LP";"Ninja Tune";"2408";"0";"1";"2";"01.04.2016"
"ZENCD168X";"AMON TOBIN";"ISAM";"5021392656229";"1";"CD";"Ninja Tune";"998";"0";"1";"1";"23.05.2011"
"8811931";"DELAIN";"HUNTER'S MOON             2LP + Blu-Ray";"840588119318";"3";"LP";"NAPALM RECORDS";"1650";"0";"1";"7";"22.02.2019"
"BR2002632";"Big Blue Sky";"2 a.m. driving";"4015307026321";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"CDVILED826";"(NOCTURNO CULTO`S) GIFT OF GODS";"RECEIVE";"801056782625";"1";"CD";"Snapper";"496";"0";"1";"1";"09.08.2019"
"FREUDLP129";"JOHNNY THUNDERS";"QUE SERA, SERA (RESURRECTED)";"5013145212936";"1";"LP";"JUNGLE RECORDS";"1429";"0";"1";"1";"13.04.2019"
"3123";"NEW Ohrwürmer";"Oh la la Frankreich";"4260494431230";"1";"CD";"Power Station";"325";"0";"1";"2";""
"ZYX 58020-2";"VARIOUS ARTISTS";"Step Aerobic: Chart Hits";"090204689866";"1";"CD";"zyx";"766";"0";"1";"1";"17.06.2016"
"MULEMUSIQ228";"YOUANDME";"BELONG";"880319949210";"1";"12'";"MULEMUSIQ";"715";"0";"1";"1";"31.08.2018"
"WCD      046S";"LO, CHEIKH";"NE LA THIASS";"5056032314191";"1";"CD";"ADA-WORLD CIRCUIT";"828";"0";"1";"4";"20.04.2018"
"88843024691";"Jarre, Jean-Michel";"Equinoxe";"0888430246911";"1";"LP";"Sony Music Catalog";"1250";"0";"1";"1";"09.10.2015"
"RPUT17";"PAIN DIMENSION";"EMPTY ROOM";"5060091557345";"1";"LP";"REQUIEM FOR A TWISTER";"1125";"0";"1";"1";"08.07.2016"
"FR CD 578";"Gene The Werewolf";"Rock N' Roll Animal";"8024391057827";"1";"CD";"Frontiers";"538";"0";"1";"2";"04.12.2012"
"CBOY 8081";"TUXEDOMOON";"SUITE EN SOUS -SOL / TIME TO LOSE / SHORT STORIES";"5410377380028";"1";"CD";"CRAMBOY";"625";"0";"1";"1";""
"ALCOPOP125";"SPILLS,THE";"COLLECTING DUST";"5060091558366";"1";"CD";"";"626";"0";"1";"1";"13.11.2015"
"H20031";"Williams, Lucinda";"The Ghosts of Highway 20 (2LP)";"083832192815";"1";"LP";"Thirty Tigers";"1569";"0";"1";"1";"22.01.2016"
"CRAM 233";"KASAI ALLSTARS";"BEWARE THE FETISH";"876623006916";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"2";"07.07.2009"
"2295";"Reggae Greatest";"The Album";"4260134477956";"1";"CD";"Power Station";"325";"0";"1";"2";""
"PRD73351";"Leslie West";"Unusual Suspects";"8712725733515";"1";"LP";"Mascot";"750";"0";"1";"1";"23.09.2011"
"EPIT 26497-2";"RANCID";"Life Won't Wait";"8714092649727";"1";"CD";"Epitaph";"562";"0";"1";"1";""
"SIS 60000-2";"VARIOUS ARTISTS";"Island Relaxation";"090204628377";"1";"CD";"zyx/sis";"350";"0";"1";"2";"23.08.2013"
"CD738";"WHIGS";"IN THE DARK";"0846833000165";"1";"CD";"KARTEL";"262";"0";"1";"1";""
"MRBLP191";"ISHIKAWA,AKIRA";"BACK TO RHYTHM";"7119691257914";"1";"LP";"MR BONGO";"1351";"0";"1";"3";"29.03.2019"
"0301067BC";"German Brass";"German Brass-Brass Hommage";"885470010670";"1";"CD";"BC";"921";"0";"1";"1";"08.06.2018"
"XLLP129";"BASEMENT JAXX";"REMEDY";"0634904012915";"1";"LP";"BBQ-XL RECORDINGS";"1305";"0";"1";"2";"14.10.2004"
"BEC5156040";"ZBIGNIEW PREISNER";"LA DOUBLE VIE DE VERONIQUE";"5060421560403";"1";"CD";"BECAUSE MUSIC";"685";"0";"1";"1";"01.10.2017"
"DUA17082";"WILD CHILD";"FOOLS";"803020170827";"1";"CD";"DUALTONE";"634";"0";"1";"1";"17.02.2017"
"LITA169LP";"HAZLEWOOD,LEE";"CRUISIN FOR SURF BUNNIES";"826853016919";"1";"LP";"LIGHT IN THE ATTIC";"1821";"0";"1";"2";"28.09.2018"
"FTR6LP";"BORA";"NOYEE";"5053760051282";"1";"LP";"FIRST TERRACE";"1032";"0";"1";"1";"30.08.2019"
"ZENCD90";"AMON TOBIN";"SOLID STEEL";"5021392326122";"1";"CD";"Ninja Tune";"526";"0";"1";"1";"12.07.2004"
"CBOY1515";"TUXEDOMOON";"CABIN IN THE SKY";"5410377001800";"1";"CD";"CRAMBOY";"625";"0";"1";"3";""
"MRBLP189";"TRIO MOCOTO";"TRIO MOCOTO";"7119691256511";"1";"LP";"MR BONGO";"1351";"0";"1";"2";"22.02.2019"
"BLOD138LP";"Nale";"Ghost Road Blues - LP";"6663666401389";"1";"LP";"BLACKLODGE";"1000";"0";"1";"1";""
"CRAM 132";"LONELY DRIFTER KAREN";"GRASS IS SINGING";"876623005773";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"1";""
"STS258LP";"TODD RUNDGREN/EMIL NIKOLAISEN/LINDSTROM";"RUNDDANS";"5053760013976";"1";"LP";"SMALLTOWN SUPERSOUND";"1444";"0";"1";"1";"29.04.2015"
"WIGLP184";"KILLS";"MIDNIGHT BOOM";"5034202018414";"1";"LP";"Domino Records";"1109";"0";"1";"1";"10.03.2008"
"PRD74611LP";"The Rides (Stills, Shepherd, Goldberg)";"Pierced Arrow (180 Gr. Black Vinyl+MP3)";"819873013334";"1";"LP";"Mascot";"1125";"0";"1";"6";"06.05.2016"
"RE1LP";"FLOATING POINTS";"REFLECTIONS - MOJAVE DESERT";"5053760029939";"1";"LP";"PLUTO 2";"1340";"0";"1";"1";"22.06.2017"
"BR1997872";"Stewy von Wattenwyl Trio";"To the point";"7619949978726";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"BBE143ACD";"JULIEN DYNE";"PINS & DIGITS";"730003114328";"1";"CD";"BBE";"375";"0";"1";"1";"16.11.2009"
"0264474202";"GODSTICKS";"EMERGENCE";"802644843322";"1";"CD";"MYSTIC/K-SCOPE";"750";"0";"1";"1";"21.10.2016"
"7202744";"GOV'T MULE";"REVOLUTION COME...REVOLUTION GO";"888072027442";"2";"LP";"CONCORD";"1688";"0";"1";"1";"09.06.2017"
"IDIB74LP";"JOHNNY JEWEL";"DIGITAL RAIN";"5053760037514";"1";"LP";"ITALIANS DO IT BETT";"1031";"0";"1";"1";"18.01.2018"
"8811942";"UNLEASHED";"HUNT FOR WHITE CHRIST, THE";"840588119424";"1";"LP";"NAPALM RECORDS";"1388";"0";"1";"1";"26.10.2018"
"ZENCD182";"TODDLA T";"WATCH ME DANCE: AGITATED BY ROSS ORTON & PIPES";"5021392719122";"1";"CD";"Ninja Tune";"454";"0";"1";"1";"13.08.2012"
"2312";"Gipsy Kings & Los Reyes -";"The Album";"4260134478441";"1";"CD";"Power Station";"325";"0";"1";"2";""
"VSP128";"Klingwall Fredrik & Black Julia";"Sentience";"7320470235652";"1";"CD";"VICISOLUMP";"688";"0";"1";"1";"22.02.2019"
"CD832";"VARIOUS ARTISTS";"NUIT TSIGANE";"0876623005711";"1";"CD";"CRAMMED";"301";"0";"1";"2";""
"HDB114";"DJ TRE";"THE UNDERDOGG EP";"5055869558518";"1";"12'";"HYPERDUB";"562";"0";"1";"2";""
"4760286";"SMITH,SAM";"IN THE LONELY HOUR (DROWNING SHADOWS EDITION)";"0602547602862";"2";"CD";"CAPITOL RECORDS";"974";"0";"1";"1";"06.11.2015"
"DAP041LP";"BRADLEY,CHARLES";"CHANGES";"823134004115";"1";"LP";"DAPTONE RECORDINGS";"1386";"0";"1";"3";"01.10.2017"
"PRD75541";"Beth Hart";"Front And Center - Live From New York (2LP)";"819873018636";"1";"LP";"Mascot";"1500";"0";"1";"3";""
"FR LP 882R";"PRIMAL FEAR";"APOCALYPSE (LP) Red";"8024391088272";"1";"LP";"Frontiers";"1500";"0";"1";"4";""
"1884021";"CREEDENCE CLEARWATER REVIV";"COSMO'S FACTORY";"025218840217";"1";"LP";"FANTASY";"1688";"0";"1";"1";"06.03.2015"
"ZENCD239";"THE BUG VS EARTH";"CONCRETE DESERT";"5054429006070";"1";"CD";"Ninja Tune";"534";"0";"1";"1";"24.03.2017"
"MRBLP010";"DORIS";"DID YOU GIVE THE WOR";"711969119213";"1";"LP";"";"1140";"0";"1";"2";"01.01.2014"
"FR LP 867SI";"SUNSTORM";"THE ROAD TO HELL (LP) Silver";"8024391086735";"1";"LP";"Frontiers";"1500";"0";"1";"2";""
"CCSSA35814";"SWEDISH RADIO CHOIR  PETER DIJKSTRA";"BRAHMS: MASS AND MOTETS";"0723385358145";"1";"CD";"CHANNEL CLASSIC";"601";"0";"1";"1";"17.11.2014"
"5906660083153";"INNER SLEEVES";"100X 12' DELUXE AUDIOPHILE ANTISTATIC INNER SLEEVE";"5906660083153";"1";"ACCS";"AUDIO ANATOMY";"1874";"0";"1";"2";""
"9362461711";"OST";"DEAD MAN";"0093624617112";"1";"LP";"ADA-VAPOR";"1665";"0";"1";"7";"12.07.2019"
"ZYX 20590-2";"D'AGOSTINO, GIGI";"Tecno Fes 2";"090204995363";"1";"CD";"zyx/media";"569";"0";"1";"1";"26.02.2001"
"BEC5543314";"MANO NEGRA";"PUTAS FEVER";"5060525433146";"1";"CD";"BECAUSE MUSIC";"736";"0";"1";"2";"01.06.2018"
"RTRADLP823";"ANOHNI";"HOPELESSNESS";"0883870082310";"1";"LP";"Rough Trade";"1232";"0";"1";"1";"06.05.2016"
"1135062";"Various Artists";"Babys Pop Lullaby";"886922135064";"1";"CD";"SJ Entertainment - Schwaig";"184";"0";"1";"2";"20.07.2018"
"RGNET1341CD";"VA";"The Rough Guide To South African Jazz (Second Edit";"605633134124";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"FARO199CD";"Sabrina Malheiros";"Clareia";"5060211503498";"1";"CD";"Far Out";"701";"0";"1";"2";""
"FARO093CD";"Troubleman";"The First Phase";"5060088040058";"1";"CD";"Far Out";"701";"0";"1";"1";""
"CRAM 255LP";"SKIP&DIE";"COSMIC SERPENTS";"876623007272";"1";"LP";"CRAMMED DISCS";"1625";"0";"1";"1";"08.07.2009"
"HDBLP014";"LAUREL HALO";"QUARANTINE";"5055300330567";"1";"LP";"HYPERDUB";"842";"0";"1";"2";""
"ZIR 26";"V/A";"THE NOW SOUND OF BRASIL 2";"876623000624";"1";"CD";"ZIRIGUIBOOM";"625";"0";"1";"3";""
"9789789619207";"SILENCE";"CD LJUBEZEN NA SMRT";"9789789619207";"1";"CD";"SMG";"1182";"0";"1";"5";""
"MRBLP214";"Hozan Yamamoto With Sharps & Flats";"Beautiful Bamboo-Flute";"7119691261218";"1";"LP";"Mr Bongo Records";"1351";"0";"1";"3";"13.09.2019"
"CRAM 283";"NOVA MATERIA";"IT COMES";"876623007913";"1";"CD";"CRAMMED DISCS";"625";"0";"1";"3";"01.11.2018"
"BLOD105CD";"Eternal Of Sweden";"Heavens Gate";"6663666001053";"1";"CD";"BLACKLODGE";"875";"0";"1";"1";"29.01.2016"
"ZENCD88";"BLOCKHEAD";"MUSIC BY CAVELIGHT";"5021392322124";"1";"CD";"Ninja Tune";"341";"0";"1";"1";"29.03.2004"
"FBN38";"TUNNELVISION";"WATCHING THE HYDROPLANES";"708527190111";"1";"LP";"FACTORY BENELUX";"1548";"0";"1";"2";"30.08.2019"
"ARLEN009LP";"GHOST MUSIC";"I WAS HOPING YOUD PASS BY HER";"666017313511";"1";"LP";"ARLEN";"1014";"0";"1";"1";"19.01.2018"
"WIGLP425X";"James Yorkston";"The Route To The Harmonium";"887828042531";"1";"LP";"Domino Records";"1278";"0";"1";"4";"22.02.2019"
"NVP085";"Eneferens";"Bleakness of Our Constant The";"7320470235911";"1";"CD";"NORDVISPRO";"688";"0";"1";"1";"26.10.2018"
"4260036285086";"VARIOUS ARTISTS";"SULTAN'S LOUNGE";"4260036285086";"1";"CD";"CLUBSTAR";"188";"0";"1";"1";"09.12.2014"
"GCR016CDB";"BRITISH SEA POWER";"DECLINE OF BRITISH SEA POWER,T";"5060091557543";"1";"CD";"GOLDEN CHARIOT RECORDS";"634";"0";"1";"1";"08.06.2015"
"NVP063";"Bhleg";"Solarmegin (2 CD)";"7320470229705";"1";"CD";"NORDVISPRO";"688";"0";"1";"1";"23.02.2018"
"FR CD 664";"Moonland Feat. Lenna Kuurmaa";"Moonland";"8024391066423";"1";"CD";"Frontiers";"975";"0";"1";"1";"18.03.2015"
"BDCD269";"ROOTS MANUVA";"BLEEDS";"5054429002713";"1";"CD";"Ninja Tune";"526";"0";"1";"1";"30.10.2015"
"OM06";"OLDER LOVER";"OLDER LOVER EP";"5055300309525";"1";"10'";"OPTIMO MUSIC";"669";"0";"1";"1";"31.08.2018"
"XMR082CD";"NORTHCOTE";"NORTHCOTE";"5050954409720";"1";"CD";"XTRA MILE RECORDINGS";"634";"0";"1";"1";"02.06.2014"
"MCR926";"THIS HEAT";"MADE AVAILABLE";"0826853092616";"1";"LP";"MODERN CLASSICS";"1702";"0";"1";"2";"17.08.2018"
"WIGLP69";"QUASI";"FIELD STUDIES";"5034202006916";"1";"LP";"DOMINO";"1126";"0";"1";"1";"10.06.2016"
"PRD74811";"Joe Bonamassa";"Blues Of Desperation (2LPGatefold Black Vinyl+MP3)";"819873012702";"1";"LP";"Mascot";"1250";"0";"1";"2";"25.03.2016"
"ACOLOUR013";"BLUEBOY";"IF WISHES WERE HORSES";"4251648413523";"1";"LP";"A COLOURFUL STORM";"1909";"0";"1";"2";"06.09.2019"
"RGNET1340CD";"VA";"The Rough Guide To The Best World Music You've Nev";"605633134025";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"HYG008";"SCHWARZWALDER,CHRISTOPHER & IA";"OUT THE WINDOW";"4251648412922";"1";"LP";"HOLD YOUR GROUND";"1909";"0";"1";"2";"06.09.2019"
"DOS735H";"TONY BENNETT";"The Beat Of My Heart";"889397577353";"1";"LP";"DOL";"689";"0";"1";"2";""
"76282-1";"BLINKY BILL";"EVERYONE S JUST WINGING IT AND OTHER FLY TALES";"3567257628212";"1";"LP";"LUSAFRICA";"1250";"0";"1";"2";""
"TUGCD1021";"Mabulu";"Mabulu - Karimbo";"605633002126";"1";"CD";"RIVERBOAT";"425";"0";"1";"1";""
"RUG279";"Arctic Monkeys";"Teddy Picker";"887829027971";"1";"7'";"Domino";"352";"0";"1";"3";"09.08.2019"
"405538481136";"MORRISSEY";"CALIFORNIA SON";"4050538481136";"1";"LP";"ADA-BMG RIGHTS";"1620";"0";"1";"1";"24.05.2019"
"BWOOD195LP";"VARIOUS ARTISTS";"BROWNSWOOD BUBBLERS THIRTEEN COMPILED BY GILLES PE";"5060180323677";"1";"LP";"brownswood";"1340";"0";"1";"1";"22.11.2018"
"TSRLP032";"Various";"Musique Ambiente Francaise Vol.1";"4012957773216";"3";"LP";"TIGERSUSHI";"2231";"0";"1";"3";"01.12.2017"
"VEYL009";"ORI";"DREAMS & MENORIES";"4251648413554";"1";"MC";"VEYL";"811";"0";"1";"2";"23.08.2019"
"BR2001512";"Cowlan, Paul F.";"Video trips";"4015307015127";"1";"CD";"Brambus Records";"625";"0";"1";"1";""
"TWM34";"PORTER,MACK";"PEACE ON YOU";"676753887412";"1";"LP";"TIDAL WAVES MUSIC";"2029";"0";"1";"2";"23.08.2019"
"RGNET1338LP";"VA";"The Rough Guide To Latin Disco";"605633633825";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"3";""
"56220-2";"CESARIA EVORA";"RADIO MINDELO";"3567255622024";"1";"CD";"LUSAFRICA";"750";"0";"1";"2";""
"SLANG50102";"Roosevelt";"Roosevelt";"4250506817558";"1";"CD";"CITY SLANG";"919";"0";"1";"1";"18.01.2019"
"JRLP068";"KING TUBBY";"NEVER RUN AWAY";"5060135762490";"1";"LP";"JAMAICAN RECORDINGS";"954";"0";"1";"1";"06.04.2018"
"PSYCH014CD";"Imperial State Electric";"Pop War";"0200000031992";"1";"CD";"PSYCHOUT";"625";"0";"1";"1";"09.03.2012"
"K7265CD";"JIMMY EDGAR";"XXX";"0730003726521";"1";"CD";"K7";"375";"0";"1";"1";"26.07.2010"
"FARO189CD";"Nomade Orquestra";"Nomade Orquestra";"5060211503078";"1";"CD";"Far Out";"701";"0";"1";"1";""
"9783941376236";"-";"Halfin:Metallica";"9783941376236";"1";"BOOK";"RCB";"1566";"0";"1";"1";"12.10.2010"
"RGNET1228CD";"VA";"The Rough Guide To Salsa Divas";"9781906063528";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"RGNET1318LP";"VA";"The Rough Guide To Legends Of Indian Music";"605633631821";"1";"LP";"ROUGH GUIDE";"602";"0";"1";"3";""
"MOND139";"ADRIAN YOUNGE & ALI SHAHEED MUHAMMAD";"MARVEL'S LUKE CAGE - SEASON TWO";"0050087397364";"1";"LP";"MONDO";"2786";"0";"1";"1";"19.07.2018"
"XLLP789";"GREENWOOD, JONNY";"BODYSONG";"634904078911";"1";"LP";"BBQ-XL RECORDINGS";"1305";"0";"1";"6";"18.05.2018"
"XLCD190";"PRODIGY";"THEIR LAW -BEST OF";"0634904019020";"1";"CD";"BBQ-XL RECORDINGS";"718";"0";"1";"1";"23.10.2008"
"RGNET1336CD";"VA";"The Rough Guide To Calypso Gold (Re-Issue)";"605633133622";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"CAD2K22";"Lush";"Ciao! Best Of";"652637002218";"1";"LP";"4AD";"1595";"0";"1";"2";""
"WOW011CD";"CAIROBI";"CAIROBI";"5056032305908";"1";"CD";"WEEK OF WONDERS";"634";"0";"1";"2";"27.01.2017"
"263262";"MONO INC.";"Welcome To Hell";"886922632624";"1";"CD";"NoCut (SPV)";"1016";"0";"1";"2";"27.07.2018"
"RUG398T";"ALEX TURNER";"SUBMARINE (ORIGINAL SONGS)";"5034202139867";"1";"10'";"Domino Records";"792";"0";"1";"3";"14.03.2011"
"17084";"HAMFERD";"Ódn 12' EP (White Vinyl  ltd. 200)";"039841565874";"1";"12'";"Metal Blade";"1306";"0";"1";"1";"12.04.2019"
"XMR024CD";"STRAIGHT LINES";"PERSISTENCE IN THIS";"5050954210524";"1";"CD";"XTRA MILE";"651";"0";"1";"1";"01.06.2014"
"BBLCD28";"NUMAN, GARY";"DANCE =REMASTERED=";"0607618002824";"1";"CD";"BBQ-BEGGARS BANQUET";"718";"0";"1";"1";"31.07.1990"
"GCR 55079-2";"VARIOUS ARTISTS";"Love, Peace & Happiness";"194111000179";"1";"CD";"gcr";"569";"0";"1";"1";"02.08.2019"
"BD277/78";"YOUNG FATHERS";"TAPE ONE / TAPE TWO";"5054429119268";"1";"LP";"Ninja Tune";"1540";"0";"1";"1";"16.06.2017"
"PRD71561";"Joe Bonamassa";"So, It's Like That";"8712725715610";"1";"LP";"Mascot";"1000";"0";"1";"3";"09.11.2012"
"5749540";"WINTERFYLLETH";"GHOST OF HERITAGE, THE    ltd 2lp";"602557495409";"2";"LP";"CAROLINE RECORDS";"2672";"0";"1";"1";"22.09.2017"
"SBR123LP";"JOHN CARPENTER";"LOST THEMES";"0616892244844";"1";"LP";"SACRED BONES RECORDS";"1602";"0";"1";"1";"23.01.2015"
"CHARLYL130";"THE METERS";"LOOK-KA PY PY";"803415813018";"1";"LP";"Snapper";"1240";"0";"1";"1";"10.02.2014"
"RTCC17V";"VARIOUS ARTISTS";"ROUGH TRADE SHOPS PRESENTS: COUNTER CULTURE 2017";"5053760037101";"1";"LP";"ROUGH TRADE SHOPS";"1574";"0";"1";"1";"31.01.2018"
"A-TONLP05";"INLAND & JULIAN CHARRIERE";"AN INVITATION TO DISAPPEAR";"880319952319";"1";"LP";"A-TON";"1848";"0";"1";"1";"28.09.2018"
"RGNET1245CD";"Ella Fitzgerald";"The Rough Guide To Ella Fitzgerald";"9781906063702";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"MAXIBOX LP18";"BENASSI, BENNY";"Benny Benassi Vinyl Box";"090204730780";"1";"LP";"zyx";"1225";"0";"1";"2";"07.06.2019"
"YTLPX161";"XX";"I SEE YOU-BOX SET/DELUXE-";"0889030016102";"1";"LP";"BBQ-YOUNG TURKS";"2789";"0";"1";"1";"12.01.2017"
"LIVITY024";"PEVERELIST";"TESSELLATIONS";"666017314211";"1";"LP2";"LIVITY SOUND";"1432";"0";"1";"1";"01.10.2017"
"RHG2";"ROTTEN HILL GANG";"TEACH PEACE";"5053760039822";"1";"LP";"WESTBOURNE RECORDS";"1444";"0";"1";"1";"19.07.2018"
"bec5772265";"les rita mitsuoko";"systéme d";"5060107722651";"1";"CD";"Because Music";"562";"0";"1";"1";"09.01.2008"
"PLC75421";"Tommy Emmanuel";"Accomplice One (Ltd. 2LP 180Gr.+MP3)";"819873016175";"1";"LP";"Mascot";"1500";"0";"1";"1";"19.01.2018"
"WIGLP441";"Night Moves";"Can You Really Find Me";"887828044115";"1";"LP";"Domino Records";"1109";"0";"1";"3";"28.06.2019"
"3073";"Ohrwürmer";"Irish Folk Songs";"4260494430738";"1";"CD";"Power Station";"325";"0";"1";"2";""
"PS027";"Jacques x Superpoze";"Endless Cultural Turnov";"3516628284663";"1";"LP";"Pain Surpris";"976";"0";"1";"1";"10.05.2019"
"ZEN195";"BONOBO";"THE NORTH BORDERS";"5021392806167";"2";"LP";"Ninja Tune";"1444";"0";"1";"4";"31.03.2009"
"OH 009 CD";"Madera Limpia";"La Corona";"4047179138727";"1";"CD";"Outhere Records";"500";"0";"1";"2";""
"ZYX 21112-1";"STAR TREK";"50 Anniversary - TV Series Sou";"090204696291";"1";"LP";"zyx";"1350";"0";"1";"1";"13.01.2017"
"TRV003CD";"Astrophobos";"Malice Of Antiquity";"7344390820392";"1";"CD";"TRI";"875";"0";"1";"1";"18.01.2019"
"RGNET1337CD";"VA";"The Rough Guide To Psychedelic Cumbia";"605633133721";"1";"CD";"ROUGH GUIDE";"382";"0";"1";"2";""
"02412-2";"CONSTANITONO CARDOSO";"ARIA";"3567250241227";"1";"CD";"LUSAFRICA";"500";"0";"1";"1";""
"3364956";"MALIK DJOUDI";"TEMPERAMENTS";"3596973649560";"1";"LP";"ROM";"1342";"0";"1";"3";""
"FORDIS01";"Edu Passeto & Gui Tavares";"Noite Que Brincou De Lua";"5060211503559";"1";"LP";"Far Out";"1402";"0";"1";"2";""
"MRBCD183";"MARIANO,CESAR & CIA";"SAO PAULO BRASIL";"7119691255927";"1";"CD";"MR BONGO";"634";"0";"1";"3";"23.11.2018"
"CRACKI050";"ISAAC DELUSION";"MIDNIGHT SUN / EARLY MORNING";"0190759344118";"1";"LP";"CRACKI RECORDS";"1131";"0";"1";"1";"16.08.2019"
